secid,date,cp_flag,index_flag,days,cusip,ticker,sic,exchange_d,class,issue_type,industry_group,delta,impl_volatility,impl_strike,impl_premium,dispersion,_1_MO,_2_MO,_3_MO,_6_MO,_1_YR,_2_YR,_3_YR,_5_YR,_7_YR,_10_YR,_30_YR,close,binomial,lsmc_np,lsmc_cl,pso_np,pso_cl,time_mc_setup,time_binomial,time_lsmc_np,time_lsmc_cl,time_pso_np,time_pso_cl
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.241903,1239.068,41.38965,0.007115,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51,41.32391707752557,40.73787020123735,40.74316258264866,41.127262115478516,41.127197265625,0.05138897895812988,0.0002551078796386719,0.029874801635742188,0.032465219497680664,1.3277599811553955,0.5272970199584961
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.237102,1249.554,47.03605,0.006786,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51,46.72426359289028,46.278312134840476,46.297527952226545,46.74861145019531,46.74869155883789,0.05283617973327637,0.0002548694610595703,0.03134608268737793,0.03531384468078613,1.3940889835357666,0.5626041889190674
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.232548,1260.093,53.28054,0.006573,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51,52.9514852433396,52.43357202827389,52.49113950591846,52.90599060058594,52.90593719482422,0.04981708526611328,0.0002651214599609375,0.03534698486328125,0.03514909744262695,1.3999497890472412,0.5376932621002197
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.228014,1270.886,60.24437,0.006623,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51,60.083083626794114,59.349921257342736,59.31351132990534,59.788970947265625,59.78874206542969,0.04741072654724121,0.00025391578674316406,0.03844094276428223,0.0369873046875,1.4045038223266602,0.528144121170044
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.223397,1282.203,68.14747,0.006782,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51,67.61855419788141,67.15262095039591,67.17510408387524,67.6250991821289,67.62505340576172,0.05096602439880371,0.0002727508544921875,0.03872990608215332,0.03439021110534668,1.3420448303222656,0.5276651382446289
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.218894,1294.548,77.47175,0.007381,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51,77.27483991348163,76.42795020452137,76.43495274255234,76.95476531982422,76.95458984375,0.05020594596862793,0.0002510547637939453,0.03810596466064453,0.03557705879211426,1.3758001327514648,0.5213642120361328
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.215305,1309.09,89.37495,0.009975,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51,88.97266654454909,88.6744731264138,88.69584797526436,88.81690216064453,88.73770141601562,0.04860997200012207,0.0002589225769042969,0.04438304901123047,0.03660416603088379,2.7340500354766846,0.5237751007080078
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.214096,1328.628,106.6336,0.01559,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51,106.52053316951805,106.4069048517322,106.31716077419237,106.08819580078125,106.0879135131836,0.0472569465637207,0.00025010108947753906,0.04604792594909668,0.035385847091674805,2.71673583984375,1.0476841926574707
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.270122,1118.874,118.1778,0.006228,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,119.15963923067925,118.6476382495035,118.67529004490801,119.22755432128906,119.2276382446289,0.048432111740112305,0.00026607513427734375,0.046794891357421875,0.0363311767578125,1.441208839416504,0.5298757553100586
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.266123,1141.798,98.18885,0.007023,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,99.11788460072003,98.49141124003881,98.4990106542087,99.1920394897461,99.19233703613281,0.05251598358154297,0.0002720355987548828,0.041233062744140625,0.035784006118774414,1.332805871963501,0.5271620750427246
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.255942,1176.029,70.45488,0.007145,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,71.32055273051351,71.36608947927695,71.38413392196915,71.38719177246094,71.3870620727539,0.04992508888244629,0.0002548694610595703,0.03624296188354492,0.033785104751586914,1.4339978694915771,0.5280182361602783
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.251253,1189.83,60.23828,0.006635,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,61.099972883163254,61.09720435532442,61.09100551087892,61.127197265625,61.127037048339844,0.0513310432434082,0.00026679039001464844,0.03712201118469238,0.0375368595123291,1.389125108718872,0.5228798389434814
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.246896,1202.322,51.57892,0.006491,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,52.060796895535056,52.49064696246245,52.47470493563605,52.41566848754883,52.415740966796875,0.0515599250793457,0.0002701282501220703,0.03681516647338867,0.0330958366394043,1.3536341190338135,0.5338339805603027
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.242482,1213.92,44.05222,0.006477,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,44.901885788649786,44.80416454644766,44.80049091501668,44.82880401611328,44.82878112792969,0.051164865493774414,0.0002579689025878906,0.03196215629577637,0.038298845291137695,1.3977768421173096,0.546544075012207
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.238028,1224.859,37.44482,0.006345,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,38.1012296183495,38.08273291173885,38.08280159152908,38.17035675048828,38.170326232910156,0.05044412612915039,0.0002727508544921875,0.032937049865722656,0.03038311004638672,1.418760061264038,0.5279419422149658
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.233643,1235.325,31.61788,0.006178,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,32.04321056241583,32.2947703328427,32.297927105337436,32.28712463378906,32.287166595458984,0.05263519287109375,0.0002789497375488281,0.02611088752746582,0.03339195251464844,1.4772610664367676,0.5268237590789795
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.229343,1245.491,26.45453,0.006067,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,27.151490271766637,26.983282440662514,26.986884681372512,27.050289154052734,27.050395965576172,0.05437803268432617,0.0002760887145996094,0.022006988525390625,0.029888153076171875,1.444572925567627,0.5232079029083252
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.225103,1255.521,21.86158,0.006058,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,22.317731658729294,22.28589445920282,22.288226932128744,22.373380661010742,22.373361587524414,0.06097221374511719,0.0002796649932861328,0.0231781005859375,0.025123119354248047,1.451780080795288,0.5269520282745361
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.220841,1265.58,17.76307,0.006131,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,18.097099934663113,18.12977770513433,18.139171112793285,18.17898178100586,18.178979873657227,0.04596710205078125,0.0002560615539550781,0.01526498794555664,0.026896238327026367,1.4500560760498047,0.5297038555145264
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.216508,1275.856,14.10484,0.006235,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,14.591788485547065,14.388305675541956,14.377315168517054,14.418133735656738,14.418164253234863,0.05094313621520996,0.00027108192443847656,0.012835025787353516,0.022027969360351562,1.3745450973510742,0.5218298435211182
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.212089,1286.609,10.84779,0.006468,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,10.93019883392717,11.056082771580833,11.055821589573421,11.070772171020508,11.070765495300293,0.054097890853881836,0.0002512931823730469,0.014064788818359375,0.022156953811645508,1.5705759525299072,0.5213890075683594
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.207528,1298.231,7.9613,0.006935,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,8.262011460248896,8.06872040498291,8.06872040498291,8.110420227050781,8.110434532165527,0.04790091514587402,0.0002510547637939453,0.009458065032958984,0.019234657287597656,1.5011723041534424,0.532865047454834
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.203153,1311.574,5.435314,0.007984,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,5.4490853469416844,5.588250265646333,5.588250265646333,5.53132438659668,5.531324863433838,0.051770925521850586,0.00026798248291015625,0.00898599624633789,0.020238161087036133,1.414060115814209,0.5273888111114502
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.199966,1328.816,3.267034,0.010621,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,3.400956346496875,3.368417746547542,3.367739671828138,3.3465356826782227,3.3465378284454346,0.06708979606628418,0.00025200843811035156,0.008533000946044922,0.018805980682373047,1.4853181838989258,0.5141439437866211
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.287773,1112.912,4.984114,0.020781,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,4.952530555006614,5.010057745333873,5.010057745333873,5.02178430557251,5.021780014038086,0.051058053970336914,0.0002551078796386719,0.008785724639892578,0.01852703094482422,1.6025238037109375,0.5206272602081299
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.261147,1160.286,82.849,0.00744,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,83.65164480595476,83.17303233332196,83.20371474708034,83.81266784667969,83.81293487548828,0.053591012954711914,0.00026798248291015625,0.049208879470825195,0.038758277893066406,1.4236729145050049,0.5242860317230225
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.278826,1138.441,7.93745,0.014841,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,7.9090441465275925,7.874426274925866,7.874426274925866,7.96538782119751,7.965391635894775,0.0480802059173584,0.0002486705780029297,0.00908517837524414,0.01898193359375,1.4612820148468018,0.5246868133544922
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.270903,1158.322,11.09487,0.011042,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,10.918566203836983,10.981806896035224,11.012655399118643,11.111642837524414,11.111645698547363,0.060231924057006836,0.0002586841583251953,0.014284133911132812,0.02052021026611328,2.7848658561706543,1.048124074935913
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.264044,1174.843,14.46412,0.009022,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,14.423995170538278,14.337497404304447,14.337530234629186,14.462209701538086,14.462220191955566,0.0480036735534668,0.00025391578674316406,0.01189422607421875,0.022652149200439453,1.4764468669891357,0.5215728282928467
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.25835,1189.148,18.08333,0.007856,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,18.02851308752361,17.95956416113746,17.98846144934886,18.057632446289062,18.057598114013672,0.05156087875366211,0.00027489662170410156,0.015099287033081055,0.023621797561645508,1.3657150268554688,0.5209870338439941
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.253342,1202.009,21.96455,0.007327,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,21.603079633968008,21.71254425265867,21.700458062170586,21.89948272705078,21.899473190307617,0.06246185302734375,0.00027108192443847656,0.02463221549987793,0.0251619815826416,1.417952060699463,0.5249190330505371
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.248478,1213.903,26.09592,0.007065,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,26.10328315316022,25.81451914785574,25.7833064170201,26.007417678833008,26.007444381713867,0.04874396324157715,0.00025010108947753906,0.0191190242767334,0.031222820281982422,4.338621139526367,1.5357608795166016
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.243681,1225.099,30.49703,0.006805,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,30.3044601776781,30.24575644276032,30.22113478310781,30.372262954711914,30.372264862060547,0.048880815505981445,0.00026106834411621094,0.02659010887145996,0.03388476371765137,1.5015442371368408,0.520291805267334
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.239011,1235.8,35.21454,0.006563,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,34.87990210826666,34.73958537745644,34.723620842831814,35.05706024169922,35.057003021240234,0.06103706359863281,0.00025200843811035156,0.03284001350402832,0.030231952667236328,2.7988781929016113,1.0324020385742188
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.234495,1246.191,40.31102,0.006327,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,40.253165023597894,39.6684660436365,39.66396669401691,40.12348937988281,40.123504638671875,0.04970097541809082,0.00026702880859375,0.03582119941711426,0.03903794288635254,1.4581599235534668,0.5241310596466064
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.230179,1256.455,45.87915,0.00607,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,45.58391298160083,45.13916053895851,45.1386283738244,45.597755432128906,45.5977668762207,0.04860281944274902,0.00025916099548339844,0.04479694366455078,0.03719902038574219,1.4907636642456055,0.5192501544952393
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.226064,1266.795,52.04207,0.005802,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,51.72847224878212,51.329749042196426,51.31274814891797,51.69580078125,51.695804595947266,0.06876373291015625,0.00025582313537597656,0.04152274131774902,0.04028892517089844,2.320979118347168,0.8597068786621094
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.222133,1277.449,58.97429,0.005629,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,58.828814603603355,58.11245220283042,58.097450510656216,58.53605270385742,58.536094665527344,0.05333209037780762,0.0002589225769042969,0.04366016387939453,0.03541684150695801,1.8862221240997314,0.686568021774292
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.218502,1288.769,66.9873,0.006323,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,66.48290211783886,66.01174467329022,65.9921479911501,66.51199340820312,66.51202392578125,0.05182290077209473,0.0002570152282714844,0.041457176208496094,0.041033029556274414,2.4829680919647217,0.855985164642334
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.216105,1301.587,76.90181,0.011001,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,76.72711388057681,75.88677374642928,75.90382207017228,76.3626937866211,76.36268615722656,0.052474260330200195,0.00026488304138183594,0.05395793914794922,0.035661935806274414,1.436824083328247,0.525336742401123
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.217504,1318.083,90.89712,0.021391,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,90.51697704095548,90.22906323810136,90.2291720230023,90.30667114257812,90.30696105957031,0.04924488067626953,0.00026106834411621094,0.05035209655761719,0.03959822654724121,1.4499900341033936,0.5261142253875732
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.224343,1342.148,112.7619,0.033528,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04,112.68023542059825,112.5353615805545,112.53496394246646,112.31239318847656,112.31257629394531,0.05064105987548828,0.00026702880859375,0.04915785789489746,0.03758811950683594,2.3348519802093506,0.8569679260253906
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.332009,1136.659,122.1866,0.07325,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,123.27994185286491,122.59437221340207,122.65569154606564,123.36483764648438,123.36487579345703,0.049204111099243164,0.0002608299255371094,0.05214095115661621,0.04307389259338379,1.4863297939300537,0.5158519744873047
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.303271,1165.308,96.59524,0.042679,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,97.50546866189852,97.02368387652731,97.07633268059283,97.70867156982422,97.70856475830078,0.06280803680419922,0.00026988983154296875,0.045176029205322266,0.03375506401062012,1.4353599548339844,0.5253329277038574
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.285699,1185.994,79.21497,0.022834,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,80.20982610560577,80.23815545910263,80.31848279461713,80.2827377319336,80.2828140258789,0.05042004585266113,0.00026798248291015625,0.04887700080871582,0.03751420974731445,1.492250680923462,0.5208549499511719
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.266409,1216.597,56.20596,0.011587,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,56.76814710554454,57.242301604956005,57.29125677943769,57.15486526489258,57.155094146728516,0.05079388618469238,0.0002613067626953125,0.04303479194641113,0.03561806678771973,1.3510611057281494,0.523695707321167
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.258868,1229.434,47.53051,0.010425,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,48.487396301962264,48.351994322414505,48.35522201499939,48.408592224121094,48.40852355957031,0.0517730712890625,0.0002627372741699219,0.03442096710205078,0.03153109550476074,1.3615691661834717,0.5241918563842773
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.251872,1241.301,40.06875,0.009595,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,40.81478140220217,40.823161400947704,40.80760388095925,40.8872184753418,40.88720703125,0.05250906944274902,0.00025391578674316406,0.025532960891723633,0.032166242599487305,1.4122319221496582,0.5243499279022217
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.24536,1252.475,33.59324,0.008988,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,34.082285593389216,34.39103903046491,34.389831910825166,34.345943450927734,34.345951080322266,0.05233001708984375,0.0002799034118652344,0.026114940643310547,0.029208898544311523,1.397749900817871,0.5210013389587402
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.239186,1263.18,27.92488,0.008617,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,28.70085814115594,28.536027814915077,28.536027814915077,28.594032287597656,28.594087600708008,0.0496518611907959,0.00025200843811035156,0.02896595001220703,0.030834197998046875,1.4105989933013916,0.5278329849243164
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.233202,1273.605,22.93113,0.008435,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,23.453121095371387,23.43340726682221,23.430567824239922,23.506359100341797,23.506378173828125,0.04903602600097656,0.0002541542053222656,0.017421960830688477,0.030948162078857422,1.4109089374542236,0.5196371078491211
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.227309,1283.929,18.51744,0.008375,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,18.89601992678015,18.9384597288041,18.9384597288041,18.986970901489258,18.98696517944336,0.04565572738647461,0.0002510547637939453,0.015223026275634766,0.023830652236938477,1.3839490413665771,0.5178208351135254
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.221488,1294.361,14.61778,0.008258,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,15.156426835529748,14.932989616661562,14.932989616661562,14.975443840026855,14.975468635559082,0.04773902893066406,0.0002582073211669922,0.013263702392578125,0.02397322654724121,1.4012458324432373,0.5241670608520508
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.215797,1305.199,11.18407,0.008161,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,11.306309135038541,11.43074155402558,11.43074155402558,11.442472457885742,11.44245433807373,0.059242963790893555,0.0002601146697998047,0.01592874526977539,0.022574186325073242,1.3545148372650146,0.5213711261749268
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.210146,1316.85,8.170208,0.008437,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,8.501275316831483,8.318287851847172,8.317757038769779,8.347207069396973,8.347195625305176,0.04908394813537598,0.0002532005310058594,0.009627103805541992,0.01949906349182129,1.326598882675171,0.5224950313568115
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.204559,1330.072,5.547529,0.009194,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,5.587808018684313,5.713955255471942,5.713955255471942,5.664211750030518,5.664216041564941,0.04925179481506348,0.0002548694610595703,0.008618354797363281,0.018975019454956055,1.4287149906158447,0.5250780582427979
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.2748,1202.4,66.46747,0.014321,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,67.44690236520326,67.45110622555555,67.45019216470165,67.47911834716797,67.47903442382812,0.04580497741699219,0.0002503395080566406,0.04129481315612793,0.03398489952087402,1.3423900604248047,0.5186538696289062
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.199818,1346.886,3.309743,0.010771,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,3.460168715497974,3.446369600577352,3.443504082618437,3.403590440750122,3.4035890102386475,0.04839587211608887,0.00025916099548339844,0.0071599483489990234,0.017796993255615234,1.3397560119628906,0.5210061073303223
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.287166,1128.346,5.041905,0.022925,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,4.997358419123514,5.059378282419972,5.062979708180795,5.073567867279053,5.073570728302002,0.05900216102600098,0.0002639293670654297,0.009220123291015625,0.018976926803588867,1.888918161392212,0.6865208148956299
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.275992,1154.886,7.962301,0.017317,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,7.907622833608236,7.857763071628724,7.857763071628724,7.9695515632629395,7.969549179077148,0.04972958564758301,0.0002512931823730469,0.008946895599365234,0.019389867782592773,1.3632330894470215,0.5142230987548828
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.266318,1175.32,11.05061,0.013012,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,10.851192268772042,10.916179845155478,10.918452920592635,11.052227020263672,11.052227020263672,0.049783945083618164,0.0002639293670654297,0.010925054550170898,0.021795034408569336,1.9116017818450928,0.6912591457366943
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.370947,1095.54,160.1522,0.1061,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,161.29633368031296,160.82624407881306,160.87451863916823,161.4098358154297,161.40936279296875,0.05087780952453613,0.0002551078796386719,0.054659128189086914,0.038125038146972656,1.474318265914917,0.5164186954498291
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.258666,1191.987,14.35378,0.010315,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,14.268082393390374,14.181320902153065,14.181320902153065,14.328386306762695,14.328365325927734,0.04912877082824707,0.0002543926239013672,0.012074947357177734,0.023150205612182617,1.4142889976501465,0.5360531806945801
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.252242,1206.339,17.88266,0.009216,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,17.78608422495252,17.72608753863111,17.726324654445015,17.807321548461914,17.80731201171875,0.05665707588195801,0.00024890899658203125,0.0200350284576416,0.02566814422607422,1.867851972579956,0.7023880481719971
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.246082,1219.217,21.60424,0.008986,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,21.175134437131405,21.311152898988087,21.306604354582497,21.489482879638672,21.489505767822266,0.04902791976928711,0.0002589225769042969,0.0166170597076416,0.024708986282348633,2.4227750301361084,0.8706469535827637
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.239932,1231.03,25.50929,0.00876,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,25.446275319386327,25.189934743708275,25.20298536374544,25.390247344970703,25.390214920043945,0.049715280532836914,0.00025272369384765625,0.02405405044555664,0.027627944946289062,2.9399290084838867,1.0273220539093018
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.233939,1242.023,29.63091,0.008446,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,29.37596673608695,29.330020390283416,29.326162441804662,29.420806884765625,29.420772552490234,0.050222158432006836,0.0002529621124267578,0.022829055786132812,0.028954029083251953,1.3245277404785156,0.5175750255584717
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.228089,1252.408,34.00072,0.008376,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,33.57323128363589,33.49679625329679,33.49574269627005,33.748085021972656,33.74805450439453,0.06963706016540527,0.0002589225769042969,0.03289198875427246,0.03154301643371582,2.2660417556762695,0.8565301895141602
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.222203,1262.35,38.63355,0.008459,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05,38.47589925244575,37.93589426229274,37.920661621504614,38.327850341796875,38.327880859375,0.04986882209777832,0.00025534629821777344,0.027634859085083008,0.03784775733947754,2.3421483039855957,0.8566498756408691
