secid,date,cp_flag,index_flag,days,cusip,ticker,sic,exchange_d,class,issue_type,industry_group,delta,impl_volatility,impl_strike,impl_premium,dispersion,_1_MO,_2_MO,_3_MO,_6_MO,_1_YR,_2_YR,_3_YR,_5_YR,_7_YR,_10_YR,_30_YR,close
108105,05SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.19382,1304.797,69.16261,0.00744,1.53,1.68,1.68,1.9,2.07,2.23,2.44,2.91,3.24,3.66,4.27,1242.31
108105,05SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.225761,1235.6,28.39958,0.006762,1.53,1.68,1.68,1.9,2.07,2.23,2.44,2.91,3.24,3.66,4.27,1242.31
108105,05SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.188664,1316.956,78.89343,0.008259,1.53,1.68,1.68,1.9,2.07,2.23,2.44,2.91,3.24,3.66,4.27,1242.31
108105,05SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.183419,1332.019,91.86152,0.009081,1.53,1.68,1.68,1.9,2.07,2.23,2.44,2.91,3.24,3.66,4.27,1242.31
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.285545,1145.163,128.0164,0.047854,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.268737,1174.047,101.9636,0.030034,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.257283,1194.942,84.0665,0.016964,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.249586,1211.456,70.79716,0.010691,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.243388,1225.582,60.14421,0.008656,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.237722,1238.213,51.19657,0.007886,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.227283,1260.603,36.86405,0.007142,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.222436,1270.876,31.03537,0.00676,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.217855,1280.802,25.90839,0.006564,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.213272,1290.539,21.35412,0.006628,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.208612,1300.235,17.29889,0.006661,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.204024,1310.102,13.70236,0.006555,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.199607,1320.441,10.52408,0.006401,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.232392,1249.788,43.52755,0.007455,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.195306,1331.666,7.722388,0.006801,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.191008,1344.472,5.266681,0.008337,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.187379,1360.758,3.154855,0.011261,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.268603,1152.755,4.77587,0.022955,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.258548,1177.986,7.553539,0.01592,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.250723,1197.19,10.53653,0.010951,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.244598,1212.951,13.74813,0.008576,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.239137,1226.666,17.17295,0.007754,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.233897,1239.018,20.80124,0.007365,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.228878,1250.378,24.65265,0.007017,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.224069,1261.014,28.75605,0.006705,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.219484,1271.14,33.15576,0.006468,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.215044,1280.939,37.89705,0.006454,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.210526,1290.554,43.00832,0.00651,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.205977,1300.141,48.58663,0.006449,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.201461,1309.902,54.78571,0.006569,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.196754,1320.04,61.75425,0.006972,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.191763,1330.886,69.79559,0.007574,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.186527,1343.101,79.55328,0.008502,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,08SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.181162,1358.194,92.52927,0.009496,1.59,1.71,1.71,1.92,2.12,2.3,2.49,2.96,3.26,3.66,4.26,1267.79
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.286741,1128.357,104.6128,0.011808,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.279329,1148.562,87.70436,0.010687,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.27215,1165.552,74.19421,0.009682,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.265778,1180.305,63.13972,0.008431,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.260497,1193.484,53.9416,0.007477,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.255671,1205.638,46.0487,0.007204,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.250798,1217.093,39.12148,0.007185,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.241004,1238.648,27.57582,0.006967,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.236247,1249.093,22.76285,0.006774,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.231611,1259.566,18.48488,0.006721,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.245881,1228.04,32.99998,0.007118,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.226939,1270.262,14.67147,0.006841,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.222145,1281.437,11.27676,0.00704,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.217287,1293.531,8.273953,0.007384,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.2127,1307.447,5.649181,0.008377,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.209264,1325.394,3.394356,0.011017,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.298139,1102.163,5.138609,0.018767,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.289236,1128.246,8.194715,0.01444,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.281101,1148.661,11.45853,0.01155,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.273626,1165.731,14.91853,0.009966,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.267106,1180.531,18.60719,0.008591,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.261716,1193.752,22.58255,0.00759,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.256804,1205.946,26.84343,0.007268,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.294129,1102.801,127.0692,0.012852,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.251875,1217.438,31.37538,0.007228,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.246887,1228.424,36.20546,0.007228,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.241903,1239.068,41.38965,0.007115,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.237102,1249.554,47.03605,0.006786,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.232548,1260.093,53.28054,0.006573,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.228014,1270.886,60.24437,0.006623,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.223397,1282.203,68.14747,0.006782,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.218894,1294.548,77.47175,0.007381,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.215305,1309.09,89.37495,0.009975,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,09SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.214096,1328.628,106.6336,0.01559,1.59,1.66,1.66,1.89,2.06,2.23,2.43,2.9,3.21,3.62,4.2,1224.51
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.270122,1118.874,118.1778,0.006228,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.266123,1141.798,98.18885,0.007023,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.255942,1176.029,70.45488,0.007145,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.251253,1189.83,60.23828,0.006635,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.246896,1202.322,51.57892,0.006491,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.242482,1213.92,44.05222,0.006477,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.238028,1224.859,37.44482,0.006345,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.233643,1235.325,31.61788,0.006178,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.229343,1245.491,26.45453,0.006067,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.225103,1255.521,21.86158,0.006058,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.220841,1265.58,17.76307,0.006131,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.216508,1275.856,14.10484,0.006235,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.212089,1286.609,10.84779,0.006468,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.207528,1298.231,7.9613,0.006935,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.203153,1311.574,5.435314,0.007984,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.199966,1328.816,3.267034,0.010621,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.287773,1112.912,4.984114,0.020781,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.261147,1160.286,82.849,0.00744,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.278826,1138.441,7.93745,0.014841,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.270903,1158.322,11.09487,0.011042,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.264044,1174.843,14.46412,0.009022,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.25835,1189.148,18.08333,0.007856,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.253342,1202.009,21.96455,0.007327,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.248478,1213.903,26.09592,0.007065,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.243681,1225.099,30.49703,0.006805,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.239011,1235.8,35.21454,0.006563,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.234495,1246.191,40.31102,0.006327,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.230179,1256.455,45.87915,0.00607,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.226064,1266.795,52.04207,0.005802,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.222133,1277.449,58.97429,0.005629,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.218502,1288.769,66.9873,0.006323,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.216105,1301.587,76.90181,0.011001,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.217504,1318.083,90.89712,0.021391,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,10SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.224343,1342.148,112.7619,0.033528,1.58,1.65,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.23,1232.04
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.332009,1136.659,122.1866,0.07325,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.303271,1165.308,96.59524,0.042679,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.285699,1185.994,79.21497,0.022834,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.266409,1216.597,56.20596,0.011587,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.258868,1229.434,47.53051,0.010425,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.251872,1241.301,40.06875,0.009595,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.24536,1252.475,33.59324,0.008988,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.239186,1263.18,27.92488,0.008617,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.233202,1273.605,22.93113,0.008435,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.227309,1283.929,18.51744,0.008375,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.221488,1294.361,14.61778,0.008258,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.215797,1305.199,11.18407,0.008161,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.210146,1316.85,8.170208,0.008437,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.204559,1330.072,5.547529,0.009194,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.2748,1202.4,66.46747,0.014321,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.199818,1346.886,3.309743,0.010771,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.287166,1128.346,5.041905,0.022925,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.275992,1154.886,7.962301,0.017317,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.266318,1175.32,11.05061,0.013012,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.370947,1095.54,160.1522,0.1061,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.258666,1191.987,14.35378,0.010315,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.252242,1206.339,17.88266,0.009216,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.246082,1219.217,21.60424,0.008986,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.239932,1231.03,25.50929,0.00876,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.233939,1242.023,29.63091,0.008446,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.228089,1252.408,34.00072,0.008376,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
